Province/State,Country/Region,Lat,Long,Date,Confirmed
,Sierra Leone,8.460555000000001,-11.779889,9/22/20,2174
,Singapore,1.2833,103.8333,9/22/20,57627
,Slovakia,48.669,19.699,9/22/20,6931
,Slovenia,46.1512,14.9955,9/22/20,4558
,Solomon Islands,-9.6457,160.1562,9/22/20,0
,Somalia,5.152149,46.199616,9/22/20,3465
,South Africa,-30.5595,22.9375,9/22/20,663282
,South Sudan,6.877000000000002,31.307,9/22/20,2660
,Spain,40.463667,-3.74922,9/22/20,682267
,Sri Lanka,7.873054,80.77179699999998,9/22/20,3313
,Sudan,12.8628,30.2176,9/22/20,13578
,Suriname,3.9193,-56.0278,9/22/20,4759
,Sweden,60.128161,18.643501,9/22/20,89436
,Switzerland,46.8182,8.2275,9/22/20,50664
,Syria,34.802075,38.99681500000001,9/22/20,3877
,Taiwan*,23.7,121.0,9/22/20,509
,Tajikistan,38.861,71.2761,9/22/20,9432
,Tanzania,-6.369028,34.888822,9/22/20,509
,Thailand,15.870032,100.992541,9/22/20,3514
,Timor-Leste,-8.874217,125.727539,9/22/20,27
,Togo,8.6195,0.8248,9/22/20,1683
,Trinidad and Tobago,10.6918,-61.2225,9/22/20,4026
,Tunisia,33.886917,9.537499,9/22/20,11260
,Turkey,38.9637,35.2433,9/22/20,306302
,US,40.0,-100.0,9/22/20,6901781
,Uganda,1.373333,32.290275,9/22/20,6712
,Ukraine,48.3794,31.1656,9/22/20,185890
,United Arab Emirates,23.424076,53.847818,9/22/20,86447
Anguilla,United Kingdom,18.2206,-63.0686,9/22/20,3
Bermuda,United Kingdom,32.3078,-64.7505,9/22/20,180
British Virgin Islands,United Kingdom,18.4207,-64.64,9/22/20,69
Cayman Islands,United Kingdom,19.3133,-81.2546,9/22/20,210
Channel Islands,United Kingdom,49.3723,-2.3644,9/22/20,652
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,9/22/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,9/22/20,355
Isle of Man,United Kingdom,54.2361,-4.5481,9/22/20,340
Montserrat,United Kingdom,16.742498,-62.187366,9/22/20,13
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,9/22/20,672
,United Kingdom,55.3781,-3.4360000000000004,9/22/20,403551
,Uruguay,-32.5228,-55.7658,9/22/20,1934
,Uzbekistan,41.377491,64.585262,9/22/20,52685
,Venezuela,6.4238,-66.5897,9/22/20,68453
,Vietnam,14.058324,108.277199,9/22/20,1068
,West Bank and Gaza,31.9522,35.2332,9/22/20,36580
,Western Sahara,24.2155,-12.8858,9/22/20,10
,Yemen,15.552727,48.516388,9/22/20,2028
,Zambia,-13.133897,27.849332,9/22/20,14389
,Zimbabwe,-19.015438,29.154857,9/22/20,7711
,Afghanistan,33.93911,67.709953,9/23/20,39145
,Albania,41.1533,20.1683,9/23/20,12787
,Algeria,28.0339,1.6596,9/23/20,50400
,Andorra,42.5063,1.5218,9/23/20,1753
,Angola,-11.2027,17.8739,9/23/20,4363
,Antigua and Barbuda,17.0608,-61.7964,9/23/20,97
,Argentina,-38.4161,-63.6167,9/23/20,664799
,Armenia,40.0691,45.0382,9/23/20,47877
Australian Capital Territory,Australia,-35.4735,149.0124,9/23/20,113
New South Wales,Australia,-33.8688,151.2093,9/23/20,4213
Northern Territory,Australia,-12.4634,130.8456,9/23/20,33
Queensland,Australia,-27.4698,153.0251,9/23/20,1153
South Australia,Australia,-34.9285,138.6007,9/23/20,468
Tasmania,Australia,-42.8821,147.3272,9/23/20,230
Victoria,Australia,-37.8136,144.9631,9/23/20,20105
Western Australia,Australia,-31.9505,115.8605,9/23/20,665
,Austria,47.5162,14.5501,9/23/20,39984
,Azerbaijan,40.1431,47.5769,9/23/20,39524
,Bahamas,25.025885,-78.035889,9/23/20,3618
,Bahrain,26.0275,50.55,9/23/20,67014
,Bangladesh,23.685,90.3563,9/23/20,353844
,Barbados,13.1939,-59.5432,9/23/20,189
,Belarus,53.7098,27.9534,9/23/20,76357
,Belgium,50.8333,4.469936,9/23/20,106887
,Belize,17.1899,-88.4976,9/23/20,1706
,Benin,9.3077,2.3158,9/23/20,2325
,Bhutan,27.5142,90.4336,9/23/20,261
,Bolivia,-16.2902,-63.5887,9/23/20,131990
,Bosnia and Herzegovina,43.9159,17.6791,9/23/20,26081
,Botswana,-22.3285,24.6849,9/23/20,2567
,Brazil,-14.235,-51.9253,9/23/20,4591364
,Brunei,4.5353,114.7277,9/23/20,145
,Bulgaria,42.7339,25.4858,9/23/20,19283
,Burkina Faso,12.2383,-1.5616,9/23/20,1929
,Burma,21.9162,95.956,9/23/20,7827
,Burundi,-3.3731,29.9189,9/23/20,476
,Cabo Verde,16.5388,-23.0418,9/23/20,5412
,Cambodia,11.55,104.9167,9/23/20,275
,Cameroon,3.848,11.5021,9/23/20,20690
Alberta,Canada,53.9333,-116.5765,9/23/20,17032
British Columbia,Canada,53.7267,-127.6476,9/23/20,8395
Diamond Princess,Canada,0.0,0.0,9/23/20,0
Grand Princess,Canada,0.0,0.0,9/23/20,13
Manitoba,Canada,53.7609,-98.8139,9/23/20,1674
New Brunswick,Canada,46.5653,-66.4619,9/23/20,197
Newfoundland and Labrador,Canada,53.1355,-57.6604,9/23/20,272
Northwest Territories,Canada,64.8255,-124.8457,9/23/20,5
Nova Scotia,Canada,44.682,-63.7443,9/23/20,1087
Ontario,Canada,51.2538,-85.3232,9/23/20,50273
Prince Edward Island,Canada,46.5107,-63.4168,9/23/20,58
Quebec,Canada,52.9399,-73.5491,9/23/20,69088
Saskatchewan,Canada,52.9399,-106.4509,9/23/20,1830
Yukon,Canada,64.2823,-135.0,9/23/20,15
,Central African Republic,6.6111,20.9394,9/23/20,4802
,Chad,15.4542,18.7322,9/23/20,1164
,Chile,-35.6751,-71.543,9/23/20,449903
Anhui,China,31.8257,117.2264,9/23/20,991
Beijing,China,40.1824,116.4142,9/23/20,935
Chongqing,China,30.0572,107.874,9/23/20,584
Fujian,China,26.0789,117.9874,9/23/20,396
Gansu,China,35.7518,104.2861,9/23/20,170
Guangdong,China,23.3417,113.4244,9/23/20,1807
Guangxi,China,23.8298,108.7881,9/23/20,259
Guizhou,China,26.8154,106.8748,9/23/20,147
Hainan,China,19.1959,109.7453,9/23/20,171
Hebei,China,39.549,116.1306,9/23/20,365
Heilongjiang,China,47.862,127.7615,9/23/20,948
Henan,China,37.8957,114.9042,9/23/20,1280
Hong Kong,China,22.3,114.2,9/23/20,5049
Hubei,China,30.9756,112.2707,9/23/20,68139
Hunan,China,27.6104,111.7088,9/23/20,1019
Inner Mongolia,China,44.0935,113.9448,9/23/20,263
Jiangsu,China,32.9711,119.455,9/23/20,666
Jiangxi,China,27.614,115.7221,9/23/20,935
Jilin,China,43.6661,126.1923,9/23/20,157
Liaoning,China,41.2956,122.6085,9/23/20,267
Macau,China,22.1667,113.55,9/23/20,46
Ningxia,China,37.2692,106.1655,9/23/20,75
Qinghai,China,35.7452,95.9956,9/23/20,18
Shaanxi,China,35.1917,108.8701,9/23/20,402
Shandong,China,36.3427,118.1498,9/23/20,832
Shanghai,China,31.202,121.4491,9/23/20,977
Shanxi,China,37.5777,112.2922,9/23/20,203
Sichuan,China,30.6171,102.7103,9/23/20,675
Tianjin,China,39.3054,117.323,9/23/20,239
Tibet,China,31.6927,88.0924,9/23/20,1
Xinjiang,China,41.1129,85.2401,9/23/20,902
Yunnan,China,24.974,101.487,9/23/20,209
Zhejiang,China,29.1832,120.0934,9/23/20,1282
,Colombia,4.5709,-74.2973,9/23/20,784268
,Comoros,-11.6455,43.3333,9/23/20,470
,Congo (Brazzaville),-0.228,15.8277,9/23/20,5005
,Congo (Kinshasa),-4.0383,21.7587,9/23/20,10537
,Costa Rica,9.7489,-83.7534,9/23/20,68059
,Cote d'Ivoire,7.54,-5.5471,9/23/20,19430
,Croatia,45.1,15.2,9/23/20,15340
,Cuba,21.521757,-77.78116700000002,9/23/20,5270
,Cyprus,35.1264,33.4299,9/23/20,1654
,Czechia,49.8175,15.473,9/23/20,55464
Faroe Islands,Denmark,61.8926,-6.9118,9/23/20,451
Greenland,Denmark,71.7069,-42.6043,9/23/20,14
,Denmark,56.2639,9.5018,9/23/20,24357
,Diamond Princess,0.0,0.0,9/23/20,712
,Djibouti,11.8251,42.5903,9/23/20,5407
,Dominica,15.415,-61.371,9/23/20,24
,Dominican Republic,18.7357,-70.1627,9/23/20,109737
,Ecuador,-1.8312,-78.1834,9/23/20,129892
,Egypt,26.820553000000004,30.802498,9/23/20,102375
,El Salvador,13.7942,-88.8965,9/23/20,27954
,Equatorial Guinea,1.6508,10.2679,9/23/20,5018
,Eritrea,15.1794,39.7823,9/23/20,364
,Estonia,58.5953,25.0136,9/23/20,3033
,Eswatini,-26.5225,31.4659,9/23/20,5343
,Ethiopia,9.145,40.4897,9/23/20,71083
,Fiji,-17.7134,178.065,9/23/20,32
,Finland,61.92411,25.748151,9/23/20,9288
French Guiana,France,3.9339,-53.1258,9/23/20,9762
French Polynesia,France,-17.6797,149.4068,9/23/20,1469
Guadeloupe,France,16.265,-61.551,9/23/20,4487
Martinique,France,14.6415,-61.0242,9/23/20,1290
Mayotte,France,-12.8275,45.166244,9/23/20,3541
New Caledonia,France,-20.904305,165.618042,9/23/20,26
Reunion,France,-21.1151,55.5364,9/23/20,3501
Saint Barthelemy,France,17.9,-62.8333,9/23/20,45
Saint Pierre and Miquelon,France,46.8852,-56.3159,9/23/20,12
St Martin,France,18.0708,-63.0501,9/23/20,367
,France,46.2276,2.2137,9/23/20,483956
,Gabon,-0.8037,11.6094,9/23/20,8716
,Gambia,13.4432,-15.3101,9/23/20,3542
,Georgia,42.3154,43.3569,9/23/20,4140
,Germany,51.165691,10.451526,9/23/20,279025
,Ghana,7.9465,-1.0232,9/23/20,46153
,Greece,39.0742,21.8243,9/23/20,16286
,Grenada,12.1165,-61.679,9/23/20,24
,Guatemala,15.7835,-90.2308,9/23/20,87442
,Guinea,9.9456,-9.6966,9/23/20,10434
,Guinea-Bissau,11.8037,-15.1804,9/23/20,2324
,Guyana,4.860416000000002,-58.93018000000001,9/23/20,2535
,Haiti,18.9712,-72.2852,9/23/20,8646
,Holy See,41.9029,12.4534,9/23/20,12
,Honduras,15.2,-86.2419,9/23/20,72675
,Hungary,47.1625,19.5033,9/23/20,20450
,Iceland,64.9631,-19.0208,9/23/20,2476
,India,20.593684,78.96288,9/23/20,5732518
,Indonesia,-0.7893,113.9213,9/23/20,257388
,Iran,32.427908,53.68804599999999,9/23/20,432798
,Iraq,33.223191,43.679291,9/23/20,332635
,Ireland,53.1424,-7.6921,9/23/20,33675
,Israel,31.046051,34.851612,9/23/20,204690
,Italy,41.87194,12.56738,9/23/20,302537
,Jamaica,18.1096,-77.2975,9/23/20,5395
,Japan,36.204824,138.252924,9/23/20,80009
,Jordan,31.24,36.51,9/23/20,6042
,Kazakhstan,48.0196,66.9237,9/23/20,107529
,Kenya,-0.0236,37.9062,9/23/20,37348
,"Korea, South",35.90775700000001,127.766922,9/23/20,23341
,Kosovo,42.602636,20.902977,9/23/20,15270
,Kuwait,29.31166,47.481766,9/23/20,101299
,Kyrgyzstan,41.20438,74.766098,9/23/20,45630
,Laos,19.85627,102.495496,9/23/20,23
,Latvia,56.8796,24.6032,9/23/20,1572
,Lebanon,33.8547,35.8623,9/23/20,31792
,Lesotho,-29.61,28.2336,9/23/20,1507
,Liberia,6.4280550000000005,-9.429499,9/23/20,1337
,Libya,26.3351,17.228331,9/23/20,30097
,Liechtenstein,47.14,9.55,9/23/20,116
,Lithuania,55.1694,23.8813,9/23/20,3932
,Luxembourg,49.8153,6.1296,9/23/20,8090
,MS Zaandam,0.0,0.0,9/23/20,9
,Madagascar,-18.766947,46.869107,9/23/20,16167
,Malawi,-13.2543,34.3015,9/23/20,5746
,Malaysia,4.210483999999999,101.975766,9/23/20,10505
,Maldives,3.2028,73.2207,9/23/20,9885
,Mali,17.570692,-3.996166000000001,9/23/20,3034
,Malta,35.9375,14.3754,9/23/20,2856
,Mauritania,21.0079,-10.9408,9/23/20,7425
,Mauritius,-20.348404,57.552152,9/23/20,367
,Mexico,23.6345,-102.5528,9/23/20,710049
,Moldova,47.4116,28.3699,9/23/20,48232
,Monaco,43.7333,7.4167,9/23/20,199
,Mongolia,46.8625,103.8467,9/23/20,313
,Montenegro,42.708678000000006,19.37439,9/23/20,9428
,Morocco,31.7917,-7.0926,9/23/20,107743
,Mozambique,-18.665695,35.529562,9/23/20,7262
,Namibia,-22.9576,18.4904,9/23/20,10663
,Nepal,28.1667,84.25,9/23/20,67804
Aruba,Netherlands,12.5211,-69.9683,9/23/20,3721
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9/23/20,69
Curacao,Netherlands,12.1696,-68.99,9/23/20,301
Sint Maarten,Netherlands,18.0425,-63.0548,9/23/20,616
,Netherlands,52.1326,5.2913,9/23/20,100597
,New Zealand,-40.9006,174.886,9/23/20,1827
,Nicaragua,12.865416,-85.207229,9/23/20,5073
,Niger,17.607789,8.081666,9/23/20,1193
,Nigeria,9.082,8.6753,9/23/20,57724
,North Macedonia,41.6086,21.7453,9/23/20,17049
,Norway,60.472,8.4689,9/23/20,13277
,Oman,21.512583,55.92325500000001,9/23/20,95339
,Pakistan,30.3753,69.3451,9/23/20,308217
,Panama,8.538,-80.7821,9/23/20,107990
,Papua New Guinea,-6.314993,143.95555,9/23/20,527
,Paraguay,-23.4425,-58.4438,9/23/20,35571
,Peru,-9.19,-75.0152,9/23/20,776546
,Philippines,12.879721,121.774017,9/23/20,294591
,Poland,51.9194,19.1451,9/23/20,81673
,Portugal,39.3999,-8.2245,9/23/20,70465
,Qatar,25.3548,51.1839,9/23/20,124175
,Romania,45.9432,24.9668,9/23/20,116415
,Russia,61.52401,105.318756,9/23/20,1117487
,Rwanda,-1.9403,29.8739,9/23/20,4779
,Saint Kitts and Nevis,17.357822,-62.782998,9/23/20,19
,Saint Lucia,13.9094,-60.9789,9/23/20,27
,Saint Vincent and the Grenadines,12.9843,-61.2872,9/23/20,64
,San Marino,43.9424,12.4578,9/23/20,723
,Sao Tome and Principe,0.1864,6.6131,9/23/20,908
,Saudi Arabia,23.885942,45.079162,9/23/20,331359
,Senegal,14.4974,-14.4524,9/23/20,14795
,Serbia,44.0165,21.0059,9/23/20,33080
,Seychelles,-4.6796,55.492,9/23/20,143
,Sierra Leone,8.460555000000001,-11.779889,9/23/20,2183
,Singapore,1.2833,103.8333,9/23/20,57639
,Slovakia,48.669,19.699,9/23/20,7269
,Slovenia,46.1512,14.9955,9/23/20,4694
,Solomon Islands,-9.6457,160.1562,9/23/20,0
,Somalia,5.152149,46.199616,9/23/20,3465
,South Africa,-30.5595,22.9375,9/23/20,665188
,South Sudan,6.877000000000002,31.307,9/23/20,2664
,Spain,40.463667,-3.74922,9/23/20,693556
,Sri Lanka,7.873054,80.77179699999998,9/23/20,3324
,Sudan,12.8628,30.2176,9/23/20,13578
,Suriname,3.9193,-56.0278,9/23/20,4779
,Sweden,60.128161,18.643501,9/23/20,89756
,Switzerland,46.8182,8.2275,9/23/20,51101
,Syria,34.802075,38.99681500000001,9/23/20,3924
,Taiwan*,23.7,121.0,9/23/20,509
,Tajikistan,38.861,71.2761,9/23/20,9475
,Tanzania,-6.369028,34.888822,9/23/20,509
,Thailand,15.870032,100.992541,9/23/20,3516
,Timor-Leste,-8.874217,125.727539,9/23/20,27
,Togo,8.6195,0.8248,9/23/20,1701
,Trinidad and Tobago,10.6918,-61.2225,9/23/20,4136
,Tunisia,33.886917,9.537499,9/23/20,12479
,Turkey,38.9637,35.2433,9/23/20,308069
,US,40.0,-100.0,9/23/20,6940214
,Uganda,1.373333,32.290275,9/23/20,6879
,Ukraine,48.3794,31.1656,9/23/20,189488
,United Arab Emirates,23.424076,53.847818,9/23/20,87530
Anguilla,United Kingdom,18.2206,-63.0686,9/23/20,3
Bermuda,United Kingdom,32.3078,-64.7505,9/23/20,181
British Virgin Islands,United Kingdom,18.4207,-64.64,9/23/20,69
Cayman Islands,United Kingdom,19.3133,-81.2546,9/23/20,210
Channel Islands,United Kingdom,49.3723,-2.3644,9/23/20,654
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,9/23/20,13
Gibraltar,United Kingdom,36.1408,-5.3536,9/23/20,357
Isle of Man,United Kingdom,54.2361,-4.5481,9/23/20,340
Montserrat,United Kingdom,16.742498,-62.187366,9/23/20,13
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,9/23/20,676
,United Kingdom,55.3781,-3.4360000000000004,9/23/20,409729
,Uruguay,-32.5228,-55.7658,9/23/20,1946
,Uzbekistan,41.377491,64.585262,9/23/20,53275
,Venezuela,6.4238,-66.5897,9/23/20,69439
,Vietnam,14.058324,108.277199,9/23/20,1069
,West Bank and Gaza,31.9522,35.2332,9/23/20,37083
,Western Sahara,24.2155,-12.8858,9/23/20,10
,Yemen,15.552727,48.516388,9/23/20,2029
,Zambia,-13.133897,27.849332,9/23/20,14443
,Zimbabwe,-19.015438,29.154857,9/23/20,7725
,Afghanistan,33.93911,67.709953,9/24/20,39170
,Albania,41.1533,20.1683,9/24/20,12921
,Algeria,28.0339,1.6596,9/24/20,50579
,Andorra,42.5063,1.5218,9/24/20,1753
,Angola,-11.2027,17.8739,9/24/20,4475
,Antigua and Barbuda,17.0608,-61.7964,9/24/20,97
,Argentina,-38.4161,-63.6167,9/24/20,678266
,Armenia,40.0691,45.0382,9/24/20,48251
Australian Capital Territory,Australia,-35.4735,149.0124,9/24/20,113
New South Wales,Australia,-33.8688,151.2093,9/24/20,4217
Northern Territory,Australia,-12.4634,130.8456,9/24/20,33
Queensland,Australia,-27.4698,153.0251,9/24/20,1153
South Australia,Australia,-34.9285,138.6007,9/24/20,468
Tasmania,Australia,-42.8821,147.3272,9/24/20,230
Victoria,Australia,-37.8136,144.9631,9/24/20,20118
Western Australia,Australia,-31.9505,115.8605,9/24/20,668
,Austria,47.5162,14.5501,9/24/20,40816
,Azerbaijan,40.1431,47.5769,9/24/20,39686
,Bahamas,25.025885,-78.035889,9/24/20,3699
,Bahrain,26.0275,50.55,9/24/20,67701
,Bangladesh,23.685,90.3563,9/24/20,355384
,Barbados,13.1939,-59.5432,9/24/20,189
,Belarus,53.7098,27.9534,9/24/20,76651
,Belgium,50.8333,4.469936,9/24/20,108768
,Belize,17.1899,-88.4976,9/24/20,1706
,Benin,9.3077,2.3158,9/24/20,2325
,Bhutan,27.5142,90.4336,9/24/20,263
,Bolivia,-16.2902,-63.5887,9/24/20,132618
,Bosnia and Herzegovina,43.9159,17.6791,9/24/20,26316
,Botswana,-22.3285,24.6849,9/24/20,2921
,Brazil,-14.235,-51.9253,9/24/20,4657702
,Brunei,4.5353,114.7277,9/24/20,146
,Bulgaria,42.7339,25.4858,9/24/20,19573
,Burkina Faso,12.2383,-1.5616,9/24/20,1950
,Burma,21.9162,95.956,9/24/20,8515
,Burundi,-3.3731,29.9189,9/24/20,477
,Cabo Verde,16.5388,-23.0418,9/24/20,5479
,Cambodia,11.55,104.9167,9/24/20,275
,Cameroon,3.848,11.5021,9/24/20,20712
Alberta,Canada,53.9333,-116.5765,9/24/20,17190
British Columbia,Canada,53.7267,-127.6476,9/24/20,8395
Diamond Princess,Canada,0.0,0.0,9/24/20,0
Grand Princess,Canada,0.0,0.0,9/24/20,13
Manitoba,Canada,53.7609,-98.8139,9/24/20,1711
New Brunswick,Canada,46.5653,-66.4619,9/24/20,199
Newfoundland and Labrador,Canada,53.1355,-57.6604,9/24/20,272
Northwest Territories,Canada,64.8255,-124.8457,9/24/20,5
Nova Scotia,Canada,44.682,-63.7443,9/24/20,1087
Ontario,Canada,51.2538,-85.3232,9/24/20,50637
Prince Edward Island,Canada,46.5107,-63.4168,9/24/20,58
Quebec,Canada,52.9399,-73.5491,9/24/20,69670
Saskatchewan,Canada,52.9399,-106.4509,9/24/20,1835
Yukon,Canada,64.2823,-135.0,9/24/20,15
,Central African Republic,6.6111,20.9394,9/24/20,4804
,Chad,15.4542,18.7322,9/24/20,1171
,Chile,-35.6751,-71.543,9/24/20,451634
Anhui,China,31.8257,117.2264,9/24/20,991
Beijing,China,40.1824,116.4142,9/24/20,936
Chongqing,China,30.0572,107.874,9/24/20,584
Fujian,China,26.0789,117.9874,9/24/20,396
Gansu,China,35.7518,104.2861,9/24/20,170
Guangdong,China,23.3417,113.4244,9/24/20,1809
Guangxi,China,23.8298,108.7881,9/24/20,259
Guizhou,China,26.8154,106.8748,9/24/20,147
Hainan,China,19.1959,109.7453,9/24/20,171
Hebei,China,39.549,116.1306,9/24/20,365
Heilongjiang,China,47.862,127.7615,9/24/20,948
Henan,China,37.8957,114.9042,9/24/20,1280
Hong Kong,China,22.3,114.2,9/24/20,5056
Hubei,China,30.9756,112.2707,9/24/20,68139
Hunan,China,27.6104,111.7088,9/24/20,1019
Inner Mongolia,China,44.0935,113.9448,9/24/20,263
Jiangsu,China,32.9711,119.455,9/24/20,666
Jiangxi,China,27.614,115.7221,9/24/20,935
Jilin,China,43.6661,126.1923,9/24/20,157
Liaoning,China,41.2956,122.6085,9/24/20,267
Macau,China,22.1667,113.55,9/24/20,46
Ningxia,China,37.2692,106.1655,9/24/20,75
Qinghai,China,35.7452,95.9956,9/24/20,18
Shaanxi,China,35.1917,108.8701,9/24/20,402
Shandong,China,36.3427,118.1498,9/24/20,832
Shanghai,China,31.202,121.4491,9/24/20,981
Shanxi,China,37.5777,112.2922,9/24/20,203
Sichuan,China,30.6171,102.7103,9/24/20,676
Tianjin,China,39.3054,117.323,9/24/20,239
Tibet,China,31.6927,88.0924,9/24/20,1
Xinjiang,China,41.1129,85.2401,9/24/20,902
Yunnan,China,24.974,101.487,9/24/20,209
Zhejiang,China,29.1832,120.0934,9/24/20,1282
,Colombia,4.5709,-74.2973,9/24/20,790823
,Comoros,-11.6455,43.3333,9/24/20,474
,Congo (Brazzaville),-0.228,15.8277,9/24/20,5005
,Congo (Kinshasa),-4.0383,21.7587,9/24/20,10555
,Costa Rica,9.7489,-83.7534,9/24/20,69459
,Cote d'Ivoire,7.54,-5.5471,9/24/20,19501
,Croatia,45.1,15.2,9/24/20,15572
,Cuba,21.521757,-77.78116700000002,9/24/20,5310
,Cyprus,35.1264,33.4299,9/24/20,1663
,Czechia,49.8175,15.473,9/24/20,58374
Faroe Islands,Denmark,61.8926,-6.9118,9/24/20,455
Greenland,Denmark,71.7069,-42.6043,9/24/20,14
,Denmark,56.2639,9.5018,9/24/20,24916
,Diamond Princess,0.0,0.0,9/24/20,712
,Djibouti,11.8251,42.5903,9/24/20,5407
,Dominica,15.415,-61.371,9/24/20,24
,Dominican Republic,18.7357,-70.1627,9/24/20,110122
,Ecuador,-1.8312,-78.1834,9/24/20,131146
,Egypt,26.820553000000004,30.802498,9/24/20,102513
,El Salvador,13.7942,-88.8965,9/24/20,28201
,Equatorial Guinea,1.6508,10.2679,9/24/20,5018
,Eritrea,15.1794,39.7823,9/24/20,369
,Estonia,58.5953,25.0136,9/24/20,3076
,Eswatini,-26.5225,31.4659,9/24/20,5375
,Ethiopia,9.145,40.4897,9/24/20,71687
,Fiji,-17.7134,178.065,9/24/20,32
,Finland,61.92411,25.748151,9/24/20,9379
French Guiana,France,3.9339,-53.1258,9/24/20,9790
French Polynesia,France,-17.6797,149.4068,9/24/20,1469
Guadeloupe,France,16.265,-61.551,9/24/20,4487
Martinique,France,14.6415,-61.0242,9/24/20,1290
Mayotte,France,-12.8275,45.166244,9/24/20,3541
New Caledonia,France,-20.904305,165.618042,9/24/20,26
Reunion,France,-21.1151,55.5364,9/24/20,3501
Saint Barthelemy,France,17.9,-62.8333,9/24/20,45
Saint Pierre and Miquelon,France,46.8852,-56.3159,9/24/20,16
St Martin,France,18.0708,-63.0501,9/24/20,367
,France,46.2276,2.2137,9/24/20,511757
,Gabon,-0.8037,11.6094,9/24/20,8716
,Gambia,13.4432,-15.3101,9/24/20,3552
,Georgia,42.3154,43.3569,9/24/20,4399
,Germany,51.165691,10.451526,9/24/20,281346
,Ghana,7.9465,-1.0232,9/24/20,46222
,Greece,39.0742,21.8243,9/24/20,16627
,Grenada,12.1165,-61.679,9/24/20,24
,Guatemala,15.7835,-90.2308,9/24/20,87933
,Guinea,9.9456,-9.6966,9/24/20,10434
,Guinea-Bissau,11.8037,-15.1804,9/24/20,2324
,Guyana,4.860416000000002,-58.93018000000001,9/24/20,2579
,Haiti,18.9712,-72.2852,9/24/20,8668
,Holy See,41.9029,12.4534,9/24/20,12
,Honduras,15.2,-86.2419,9/24/20,73193
,Hungary,47.1625,19.5033,9/24/20,21200
,Iceland,64.9631,-19.0208,9/24/20,2512
,India,20.593684,78.96288,9/24/20,5818570
,Indonesia,-0.7893,113.9213,9/24/20,262022
,Iran,32.427908,53.68804599999999,9/24/20,436319
,Iraq,33.223191,43.679291,9/24/20,337106
,Ireland,53.1424,-7.6921,9/24/20,33994
,Israel,31.046051,34.851612,9/24/20,212115
,Italy,41.87194,12.56738,9/24/20,304323
,Jamaica,18.1096,-77.2975,9/24/20,5588
,Japan,36.204824,138.252924,9/24/20,80490
,Jordan,31.24,36.51,9/24/20,6591
,Kazakhstan,48.0196,66.9237,9/24/20,107590
,Kenya,-0.0236,37.9062,9/24/20,37489
,"Korea, South",35.90775700000001,127.766922,9/24/20,23455
,Kosovo,42.602636,20.902977,9/24/20,15333
,Kuwait,29.31166,47.481766,9/24/20,101851
,Kyrgyzstan,41.20438,74.766098,9/24/20,45757
,Laos,19.85627,102.495496,9/24/20,23
,Latvia,56.8796,24.6032,9/24/20,1594
,Lebanon,33.8547,35.8623,9/24/20,32819
,Lesotho,-29.61,28.2336,9/24/20,1554
,Liberia,6.4280550000000005,-9.429499,9/24/20,1338
,Libya,26.3351,17.228331,9/24/20,30632
,Liechtenstein,47.14,9.55,9/24/20,116
,Lithuania,55.1694,23.8813,9/24/20,4070
,Luxembourg,49.8153,6.1296,9/24/20,8158
,MS Zaandam,0.0,0.0,9/24/20,9
,Madagascar,-18.766947,46.869107,9/24/20,16191
,Malawi,-13.2543,34.3015,9/24/20,5747
,Malaysia,4.210483999999999,101.975766,9/24/20,10576
,Maldives,3.2028,73.2207,9/24/20,9939
,Mali,17.570692,-3.996166000000001,9/24/20,3041
,Malta,35.9375,14.3754,9/24/20,2898
,Mauritania,21.0079,-10.9408,9/24/20,7433
,Mauritius,-20.348404,57.552152,9/24/20,367
,Mexico,23.6345,-102.5528,9/24/20,715457
,Moldova,47.4116,28.3699,9/24/20,48953
,Monaco,43.7333,7.4167,9/24/20,205
,Mongolia,46.8625,103.8467,9/24/20,313
,Montenegro,42.708678000000006,19.37439,9/24/20,9717
,Morocco,31.7917,-7.0926,9/24/20,110099
,Mozambique,-18.665695,35.529562,9/24/20,7399
,Namibia,-22.9576,18.4904,9/24/20,10740
,Nepal,28.1667,84.25,9/24/20,69301
Aruba,Netherlands,12.5211,-69.9683,9/24/20,3756
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9/24/20,69
Curacao,Netherlands,12.1696,-68.99,9/24/20,315
Sint Maarten,Netherlands,18.0425,-63.0548,9/24/20,618
,Netherlands,52.1326,5.2913,9/24/20,103141
,New Zealand,-40.9006,174.886,9/24/20,1829
,Nicaragua,12.865416,-85.207229,9/24/20,5073
,Niger,17.607789,8.081666,9/24/20,1194
,Nigeria,9.082,8.6753,9/24/20,57849
,North Macedonia,41.6086,21.7453,9/24/20,17200
,Norway,60.472,8.4689,9/24/20,13406
,Oman,21.512583,55.92325500000001,9/24/20,95907
,Pakistan,30.3753,69.3451,9/24/20,309015
,Panama,8.538,-80.7821,9/24/20,108726
,Papua New Guinea,-6.314993,143.95555,9/24/20,531
